Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01443","Rape or colza seed","2015","2015","ha","694000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01443","Rape or colza seed","2015","2015","kg/ha","1881.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01443","Rape or colza seed","2015","2015","t","1306000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01443","Rape or colza seed","2016","2016","ha","686860","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01443","Rape or colza seed","2016","2016","kg/ha","2046.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01443","Rape or colza seed","2016","2016","t","1405370","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01443","Rape or colza seed","2017","2017","ha","814200","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01443","Rape or colza seed","2017","2017","kg/ha","1712.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01443","Rape or colza seed","2017","2017","t","1394190","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01443","Rape or colza seed","2018","2018","ha","788300","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01443","Rape or colza seed","2018","2018","kg/ha","2085.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01443","Rape or colza seed","2018","2018","t","1643670","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01443","Rape or colza seed","2019","2019","ha","776970","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01443","Rape or colza seed","2019","2019","kg/ha","1998.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01443","Rape or colza seed","2019","2019","t","1552800","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01443","Rape or colza seed","2020","2020","ha","727590","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01443","Rape or colza seed","2020","2020","kg/ha","2165.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01443","Rape or colza seed","2020","2020","t","1575310","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01443","Rape or colza seed","2021","2021","ha","848590","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01443","Rape or colza seed","2021","2021","kg/ha","1463.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01443","Rape or colza seed","2021","2021","t","1242150","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01443","Rape or colza seed","2022","2022","ha","879840","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01443","Rape or colza seed","2022","2022","kg/ha","1976.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01443","Rape or colza seed","2022","2022","t","1739280","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01443","Rape or colza seed","2023","2023","ha","942650","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01443","Rape or colza seed","2023","2023","kg/ha","2010.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01443","Rape or colza seed","2023","2023","t","1894950","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01443","Rape or colza seed","2024","2024","ha","1103060","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01443","Rape or colza seed","2024","2024","kg/ha","2000.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01443","Rape or colza seed","2024","2024","t","2207060","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2015","2015","ha","1042080","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","2015","2015","kg/ha","8372.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2015","2015","t","8724530","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2016","2016","ha","1253320","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","2016","2016","kg/ha","8112.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2016","2016","t","10167050","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2017","2017","ha","960730","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","2017","2017","kg/ha","8414.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2017","2017","t","8084290","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2018","2018","ha","1177650","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","2018","2018","kg/ha","8621.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2018","2018","t","10152890","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2019","2019","ha","1002420","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","2019","2019","kg/ha","8375.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2019","2019","t","8396180","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2020","2020","ha","1208400","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","2020","2020","kg/ha","8540.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2020","2020","t","10319860","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2021","2021","ha","1002820","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","2021","2021","kg/ha","8641.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2021","2021","t","8665970","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2022","2022","ha","876960","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","2022","2022","kg/ha","8277.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2022","2022","t","7259340","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2023","2023","ha","1154990","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","2023","2023","kg/ha","8572.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2023","2023","t","9901510","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2024","2024","ha","1160250","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","2024","2024","kg/ha","8684.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2024","2024","t","10075780","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0111","Wheat","2015","2015","ha","19058470","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0111","Wheat","2015","2015","kg/ha","2929.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0111","Wheat","2015","2015","t","55839540","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0111","Wheat","2016","2016","ha","17744851","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0111","Wheat","2016","2016","kg/ha","3540.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0111","Wheat","2016","2016","t","62831507","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0111","Wheat","2017","2017","ha","15198130","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0111","Wheat","2017","2017","kg/ha","3117.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0111","Wheat","2017","2017","t","47379810","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0111","Wheat","2018","2018","ha","16030580","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0111","Wheat","2018","2018","kg/ha","3200.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0111","Wheat","2018","2018","t","51305540","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0111","Wheat","2019","2019","ha","15132980","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0111","Wheat","2019","2019","kg/ha","3474.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0111","Wheat","2019","2019","t","52580890","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0111","Wheat","2020","2020","ha","14888140","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0111","Wheat","2020","2020","kg/ha","3341.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0111","Wheat","2020","2020","t","49751180","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0111","Wheat","2021","2021","ha","15032210","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0111","Wheat","2021","2021","kg/ha","2980.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0111","Wheat","2021","2021","t","44803690","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0111","Wheat","2022","2022","ha","14360420","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0111","Wheat","2022","2022","kg/ha","3126.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0111","Wheat","2022","2022","t","44897830","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0111","Wheat","2023","2023","ha","15083610","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0111","Wheat","2023","2023","kg/ha","3269.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0111","Wheat","2023","2023","t","49313930","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0111","Wheat","2024","2024","ha","15568020","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0111","Wheat","2024","2024","kg/ha","3446.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0111","Wheat","2024","2024","t","53650020","A","Official figure",""
